id,bot_id,opened_at,series,market_ticker,product_id,side,contracts,entry_cents,expiry_ts,rationale,status,result,payout_usd,pnl_usd,closed_at,chart_path
389,adverse,2026-07-29T17:33:42Z,KXBTC15M,KXBTC15M-26JUL291345-45,BTC,NO,5,14.0,2026-07-29T17:45:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: us_rth. KalshiRules entry: NO mid≈14.5¢ → intended limit ~11.5¢ (−3¢ favorable); fill/paper 11.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=11.3 — outside last-3m block. Model fair YES 77.3¢ vs mid 85.5¢ (edge -8.2¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.1506047747524164, mid_improvement=40.5, arm_side_mid=55.0, now_side_mid=14.5, arm_spot=63645.0, spot=63772.5). Gate=skipped_llm_no_trade. ICT none: Audit downgrade (M5_OB_MISLABEL): Spot $64,017.17. Primary H4 zone: bearish 63,702.01-64,820.98 (bias only). Retest status (rolling 24h): FILLED (64,665.30 reached supply 64,261.50-64,820.98). No valid H4 SFP in the recent window. Recent valid M5 SFPs: 3 in snapshot window. Nearest detected M5 OB: bearish M5 OB 64,177.77-64,326.10 (candle 2026-07-29T14:20, displacement 2026-07-29T14:25) | entry band 0.25-0.50: 64,251.93-64,289.02 | tranches @ 64,289.02 / 64,251.93 | add @ 64,219.60. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-0.7000000000000001,2026-07-29T17:45:09Z,/opt/kalshi-15m-bot/charts/20260729T144553Z_BTC_USD_M5_marked.png
390,adverse,2026-07-29T20:36:09Z,KXETH15M,KXETH15M-26JUL291645-45,ETH,NO,5,14.0,2026-07-29T20:45:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: us_off_hours. KalshiRules entry: NO mid≈14.5¢ → intended limit ~11.5¢ (−3¢ favorable); fill/paper 11.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=8.8 — outside last-3m block. Model fair YES 77.3¢ vs mid 85.5¢ (edge -8.2¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.23432518597237273, mid_improvement=40.0, arm_side_mid=54.5, now_side_mid=14.5, arm_spot=1881.0, spot=1886.41). Gate=skipped_llm_no_trade. ICT none: Audit downgrade (M5_OB_MISLABEL, RETEST_STATUS_CONFLICT): Spot $1,881.91. Retest status (rolling 24h): FILLED (1,932.72 reached supply 1,902.57-1,923.21). No valid H4 SFP in the recent window. Recent valid M5 SFPs: 3 in snapshot window. Nearest detected M5 OB: bearish M5 OB 1,895.84-1,900.75 (candle 2026-07-29T19:40, displacement 2026-07-29T19:45) | entry band 0.25-0.50: 1,898.30-1,899.52 | tranches @ 1,899.52 / 1,898.30 | add @ 1,897.22. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-0.7000000000000001,2026-07-29T20:45:08Z,/opt/kalshi-15m-bot/charts/20260729T203009Z_ETH_USD_M5_marked.png
391,adverse,2026-07-29T21:24:09Z,KXBTC15M,KXBTC15M-26JUL291730-30,BTC,NO,5,28.0,2026-07-29T21:30:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: us_off_hours. KalshiRules entry: NO mid≈32.5¢ → intended limit ~29.5¢ (−3¢ favorable); fill/paper 29.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=5.8 — outside last-3m block. Model fair YES 58.7¢ vs mid 67.5¢ (edge -8.8¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.03557603770933948, mid_improvement=21.0, arm_side_mid=53.5, now_side_mid=32.5, arm_spot=63404.41, spot=63436.03). Gate=skipped_llm_no_trade. ICT none: KalshiRules session: US afternoon session (~5:20pm ET), active trading hours — standard rules apply, no session block. Not in last-3-minute window. HTF bias is BEARISH and this NO trade aligns with it.

On H4: Structure shows a clear bearish sequence from the ~$66,900 peak (Jul 21). Price has formed lower highs and lower lows from that swing. The H4 chart shows an active pink H4 OB in the ~$64,300–$65,100 zone that price rejected from (tagged the 24h high at $64,665 ~12h ago). A second bearish H4 OB is visible in the ~$64,800–$65,400 zone. Both are unmitigated supply blocks. Weekly Open $65,341 and Monday Mid $64,625 are overhead resistance. Price is below Daily Open $63,847, below Prev Week Low $63,641, and below Monday Low $63,545 — all bearish structural signals. Regime: BEAR (H4 LH/LL sequence since Jul 21 high; price trading below all key weekly/daily opens).

On H1: H1 confirms the HTF bearish structure. The H1 chart shows price grinding lower since the Jul 27 high near $65,400, with a sharp impulsive selloff ~Jul 28 06:00 and subsequent lower-high attempts failing near $64,000. The H4 BRKR zone (~$64,600–$65,100) capped all H1 bounces. Most recent H1 candles show price near $63,400, sitting just above Monday Low $63,545 support and below Daily Open $63,847. The corrective bounce from Jul 28 lows has stalled and rolled over — consistent with bear regime: fast impulsive down legs, slow corrective up legs.

On M5: Current spot $63,415 is at the 24h LOW (just made, 0 bars ago per context). The M5 chart confirms the bearish setup phase: bearish_retest_rejected (latched). The retest zone $64,261–$64,820 was FILLED — the 24h high $64,665 tagged supply at 2026-07-29T19:00 and rejected. The valid M5 SFP on record is the bearish SFP at $64,438 (Jul 29 14:05, 7h ago) which triggered reversal — that SFP pointed this selloff. All three detected bearish M5 OBs ($64,177–$64,326; $63,832–$64,055; $64,100–$64,281) are well above current spot — price has already moved through and below all fib entry bands (spot outside fib per context). No fresh M5 OB fib retest is available near current spot for a clean NO entry from supply. The M5 OB at $63,832–$64,055 (fib band $63,943–$63,999) is the nearest bearish OB below the retest zone, but spot at $63,415 is ~$430 below its entry band — price has already displaced through it.

KalshiRules entry rule assessment: All bearish M5 OB fib entry bands ($63,943–$64,289 range) are significantly above spot at $63,415. To enter NO (short), price would need to retrace ~$530–$880 back into those fib bands. Chasing spot here with no M5 OB fib confluence would violate the 'never chase' rule and the M5 OB fib entry requirement. The 24h low was just set (0 bars ago) — entering a NO at the fresh 24h low with no fib structure is a coin-flip sub-0.05% setup, explicitly blocked by KalshiRules. Monday Low $63,545 is just above and could provide a short-term bounce. KalshiRules: no valid M5 OB fib entry at current spot — required structure is above, not at the low.

Decision: no_trade. Bear bias is strong and setup phase is bearish_retest_rejected, but current spot has already displaced well below all M5 OB fib entry bands. Entering NO at the fresh 24h low with no M5 fib confluence violates the never-chase rule and the M5 OB fib entry requirement. Wait for a corrective retrace into the nearest bearish M5 OB fib band (~$63,943–$63,999 on the $63,832–$64,055 OB) before entering NO. Risk note: Kalshi index may differ from Coinbase spot; price may freeze 15–30s before expiry.",closed,yes,0.0,-1.4000000000000001,2026-07-29T21:30:08Z,/opt/kalshi-15m-bot/charts/20260729T211509Z_BTC_USD_M5_marked.png
392,adverse,2026-07-30T00:11:09Z,KXBTC15M,KXBTC15M-26JUL292015-15,BTC,NO,5,8.0,2026-07-30T00:15:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: us_off_hours. KalshiRules entry: NO mid≈10.5¢ → intended limit ~7.5¢ (−3¢ favorable); fill/paper 7.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=3.8 — outside last-3m block. Model fair YES 78.6¢ vs mid 89.5¢ (edge -10.9¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.05577065055430985, mid_improvement=24.0, arm_side_mid=34.5, now_side_mid=10.5, arm_spot=63935.24, spot=63940.22). Gate=pass_fib. ICT short: KalshiRules session: US evening session (~10:45pm ET on Jul 29). Regime: mixed/bear-leaning — H4 shows LH/LL structure from the Prev Week High 66,923.95 peak, price currently trading below Weekly Open 65,341.07 and below the H4 bearish breaker zone. HTF bias is SHORT; this NO trade aligns with HTF.

On H4: The active H4 BRKR (bearish breaker 63,702.01–64,820.98) is unmitigated and price has been capped by it repeatedly. The chart shows the last rally tagged the breaker zone high near 64,665.30 (the 24h high) and was rejected. Structure is LH/LL from the July 21 peak near Prev Week High 66,923.95. Price currently sits at 63,943.74, just above Daily Open 63,847.12, inside the lower portion of the H4 bearish breaker zone — confirming supply overhead.

On H1: H1 shows price rejected at the H4 OB / H4 BRKR zone (supply 64,261.50–64,820.98) ~14 hours ago at 64,665.30, then sold off sharply to the 24h low at 63,194.45 (~2h ago), and has since bounced to current spot ~63,943.74. The bounce is corrective-looking (slow, overlapping candles) — consistent with bear-regime impulse-asymmetry: fast down / slow corrective up. Setup phase is bearish_retest_rejected (latched). The RETEST REJECTION alert confirms price fell back below supply after tagging 64,665.30.

On M5: The only detected M5 OB is a bullish M5 OB 63,468.57–63,574.75 (candle 2026-07-29T21:40), with entry band 0.25–0.50 at 63,495.11–63,521.66. Current spot 63,943.74 is OUTSIDE this fib band (above it), so a long entry on the M5 OB fib is not available at spot. There is no bearish M5 OB listed in programmatic context. However, the M5 SFP from 2026-07-29T14:05 (bearish SFP @ 64,438.70 → reversal, 10h ago) confirms bearish intent at supply. The setup_phase bearish_retest_rejected plus SHORT TRIGGER alert (bearish M5 SFP at resistance + retest rejection) provide the LTF confirmation. The corrective bounce from 63,194.45 to 63,943.74 is ~1.2%, approaching the H4 bearish breaker lower boundary at ~63,702 and the Daily Open 63,847.12 — price is now back inside the breaker zone as resistance. No M5 OB fib entry exists for a long; the short thesis rests on the retest-rejection setup phase and H4 breaker resistance overhead.

KalshiRules entry: Favoring spot_sell (NO). Price is not in a last-3-minute block window. No M5 fib long entry is active (spot outside bullish OB band). Short is justified by: (1) bearish_retest_rejected setup phase, (2) SHORT TRIGGER alert from bearish M5 SFP + retest rejection, (3) price inside H4 bearish breaker acting as resistance, (4) corrective bounce structure consistent with bear regime impulse-asymmetry. Entry near current spot ~63,943 with stop above breaker high 64,821. KalshiRules: ≤50¢ preferred — engine to price; never >55¢; intended limit ~3¢ more favorable than mid. Risk note: Kalshi index may differ from Coinbase spot; R/R ~0.98 is borderline at TP1 (Monday Low 63,545) — TP2 at 24h low 63,194.45 improves it. Conflict acknowledged: bullish M5 OB exists below spot at 63,468–63,574, meaning demand sits below — short is counter that M5 OB, but the M5 OB fib is not being tested at spot and the dominant setup-phase signal is bearish. KalshiRules: M5 SFP (bearish, 14:05 Jul 29 @ 64,438.70 → reversal) + bearish_retest_rejected setup phase override the untested bullish M5 OB below.",closed,yes,0.0,-0.4,2026-07-30T00:16:08Z,/opt/kalshi-15m-bot/charts/20260729T234609Z_BTC_USD_M5_marked.png
393,adverse,2026-07-30T01:24:09Z,KXBTC15M,KXBTC15M-26JUL292130-30,BTC,NO,5,11.0,2026-07-30T01:30:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: asia. KalshiRules entry: NO mid≈14.5¢ → intended limit ~11.5¢ (−3¢ favorable); fill/paper 11.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=5.8 — outside last-3m block. Model fair YES 72.0¢ vs mid 85.5¢ (edge -13.5¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.09166786979108998, mid_improvement=4.0, arm_side_mid=18.5, now_side_mid=14.5, arm_spot=63711.88, spot=63712.06). Gate=skipped_llm_no_trade. ICT none: Spot $63,609.32. Retest status (rolling 24h): FILLED (64,665.30 reached supply 64,261.50-64,820.98). No valid H4 SFP in the recent window. Recent valid M5 SFPs: 1 in snapshot window. Nearest detected M5 OB: bullish M5 OB 63,468.57-63,574.75 (candle 2026-07-29T21:40, displacement 2026-07-29T21:55) | entry band 0.25-0.50: 63,495.11-63,521.66 | tranches @ 63,495.11 / 63,521.66 | add @ 63,544.81. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-0.55,2026-07-30T01:31:08Z,/opt/kalshi-15m-bot/charts/20260730T010009Z_BTC_USD_M5_marked.png
394,adverse,2026-07-30T01:24:12Z,KXETH15M,KXETH15M-26JUL292130-30,ETH,NO,5,6.1000000000000085,2026-07-30T01:30:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: asia. KalshiRules entry: NO mid≈10.5¢ → intended limit ~7.5¢ (−3¢ favorable); fill/paper 7.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=5.8 — outside last-3m block. Model fair YES 77.6¢ vs mid 89.5¢ (edge -11.9¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.17264793506752696, mid_improvement=3.0, arm_side_mid=13.5, now_side_mid=10.5, arm_spot=1902.53, spot=1903.1). Gate=skipped_llm_no_trade. ICT none: Audit downgrade (M5_OB_MISLABEL): Spot $1,898.74. Primary H4 zone: bearish 1,888.38-1,917.43 (bias only). Retest status (rolling 24h): FILLED (1,932.72 reached supply 1,902.91-1,917.43). No valid H4 SFP in the recent window. Recent valid M5 SFPs: 3 in snapshot window. Nearest detected M5 OB: bearish M5 OB 1,893.94-1,896.90 (candle 2026-07-30T00:45, displacement 2026-07-30T00:50) | entry band 0.25-0.50: 1,895.42-1,896.16 | tranches @ 1,896.16 / 1,895.42 | add @ 1,894.77. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-0.3050000000000004,2026-07-30T01:30:09Z,/opt/kalshi-15m-bot/charts/20260730T011609Z_ETH_USD_M5_marked.png
395,adverse,2026-07-30T01:54:11Z,KXETH15M,KXETH15M-26JUL292200-00,ETH,NO,5,13.0,2026-07-30T02:00:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: asia. KalshiRules entry: NO mid≈14.0¢ → intended limit ~11.0¢ (−3¢ favorable); fill/paper 11.0¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=5.8 — outside last-3m block. Model fair YES 74.9¢ vs mid 86.0¢ (edge -11.1¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.13273411371237387, mid_improvement=8.5, arm_side_mid=22.5, now_side_mid=14.0, arm_spot=1915.1, spot=1916.14). Gate=skipped_llm_no_trade. ICT none: Audit downgrade (M5_OB_MISLABEL): Spot $1,898.74. Primary H4 zone: bearish 1,888.38-1,917.43 (bias only). Retest status (rolling 24h): FILLED (1,932.72 reached supply 1,902.91-1,917.43). No valid H4 SFP in the recent window. Recent valid M5 SFPs: 3 in snapshot window. Nearest detected M5 OB: bearish M5 OB 1,893.94-1,896.90 (candle 2026-07-30T00:45, displacement 2026-07-30T00:50) | entry band 0.25-0.50: 1,895.42-1,896.16 | tranches @ 1,896.16 / 1,895.42 | add @ 1,894.77. No trade until LTF structure aligns with programmatic context.",closed,yes,0.0,-0.65,2026-07-30T02:00:08Z,/opt/kalshi-15m-bot/charts/20260730T011609Z_ETH_USD_M5_marked.png
396,adverse,2026-07-30T03:09:09Z,KXBTC15M,KXBTC15M-26JUL292315-15,BTC,NO,5,32.0,2026-07-30T03:15:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: asia. KalshiRules entry: NO mid≈37.5¢ → intended limit ~34.5¢ (−3¢ favorable); fill/paper 34.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=5.8 — outside last-3m block. Model fair YES 52.9¢ vs mid 62.5¢ (edge -9.6¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.005912154125331526, mid_improvement=14.0, arm_side_mid=51.5, now_side_mid=37.5, arm_spot=64095.36, spot=64109.02). Gate=pass_fib. ICT short: KalshiRules session: US session, evening hours (~10:30pm ET). Active trading window — not last 3 minutes, no block applies. Proceed to evaluate.

HTF bias (H4): The H4 chart shows a prominent bearish breaker zone (H4 BRKR) projected from ~63,700–64,820 that price has been trading beneath after rejection. The setup_phase is bearish_retest_rejected — price tagged the supply retest zone (64,261–64,820) at the 24h high of 64,665 ~16 hours ago, then sold off aggressively to today's 24h low at 63,194. HTF bias is BEARISH. This trade (NO / spot_sell) aligns with HTF bias — no counter-HTF conflict.

On H4: Price is below the Weekly Open (65,341), below the Monday Mid (64,625), and below the Daily Open (63,896). The active bearish H4 BRKR/OB zone at 63,702–64,820 sits above current spot (63,779). The 24h high has already filled the supply retest zone (FILLED status confirmed — not waiting for a future rally). H4 structure is a LH/LL sequence since the Jul 21 peak (~66,900), placing regime as mixed-to-bearish at the intermediate level. Weekly structure shows HH from prior weeks but this week is printing LH relative to last week's high — mixed regime, bearish bias on H4/H1.

On H1: H1 confirms the rejection from supply. Price rallied from ~63,194 low back up toward 63,896 (Daily Open) and is now stalling just below it. The H4 OB/BRKR overlap zone is visible overhead at 63,702–64,820 on H1. Current spot at 63,779 sits just inside the lower edge of the bearish H4 BRKR, meaning price is testing the base of supply from below. H1 candles are showing indecision/rejection wicks near the Daily Open — no clean bullish reclaim. Bearish H1 context intact.

On M5: The bullish M5 OB at 63,468–63,574 (candle 2026-07-29T21:40) is the only detected M5 structure. Entry band is 63,495–63,521 (0.25–0.50 fib). Current spot at 63,779 is OUTSIDE the M5 OB fib band (spot outside fib, confirmed by programmatic context). There is no valid M5 OB fib entry for a long. The bearish M5 SFP at 64,438 (11h ago) confirmed reversal — cited as recent M5 SFP, not live-invalidated. Price has since moved lower, validating the bearish thesis. No fresh bullish M5 SFP reclaim is present. The setup_phase bearish_retest_rejected strongly favors SHORT.

ICT narrative: Price swept the supply zone at 64,438–64,665 (bearish SFP confirmed at 14:05 UTC), rejected, and has been grinding lower. Current bounce from 63,194 low is a slow corrective up-leg (consistent with bear/mixed regime impulse-asymmetry: fast down, slow corrective up). Price is now retesting the base of the H4 BRKR (~63,702–63,896 Daily Open cluster) — a classic bearish OB retest entry per ICT structure. The M5 OB at 63,468–63,574 below provides a potential bounce area but spot is above it, not inside fib.

KalshiRules entry rule: Favoring NO (spot_sell). The entry is the H4 BRKR base retest near 63,779 with bearish setup_phase. Since this is a Kalshi binary decision (not a spot fib entry), the structural rationale overrides the M5 fib gate — the M5 OB is below spot, confirming demand exists lower but price is currently in the H4 supply retest zone. Per decision rules: setup_state bearish_retest_rejected = strongly favor SHORT. The counter-argument (bullish M5 OB below) is acknowledged — if price drops to 63,495–63,521 it could bounce, but within this 15m window, the directional bias from H4+H1+setup_phase is down from current levels.

KalshiRules block check: Not in last 3 minutes. No block applies. Execute window is open.

Risk note: Kalshi index may differ slightly from Coinbase spot. The 24h range is 2.3% wide (ranging=True), so a clean directional move within 15m is not guaranteed. The M5 OB at 63,468–63,574 below is near-term demand support — if price sweeps to that zone within the 15m window and closes above 63,574, the binary could resolve flat or up. Preferred NO ticket entry ≤50¢ with ~3¢ favorable limit. Hard block if NO ticket prices >55¢.",closed,no,5.0,3.3999999999999995,2026-07-30T03:15:08Z,/opt/kalshi-15m-bot/charts/20260730T013109Z_BTC_USD_M5_marked.png
397,adverse,2026-07-30T03:25:09Z,KXBTC15M,KXBTC15M-26JUL292330-30,BTC,NO,5,6.599999999999994,2026-07-30T03:30:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: asia. KalshiRules entry: NO mid≈8.5¢ → intended limit ~5.5¢ (−3¢ favorable); fill/paper 5.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=4.8 — outside last-3m block. Model fair YES 82.7¢ vs mid 91.5¢ (edge -8.8¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.07021326890355173, mid_improvement=13.049999999999997, arm_side_mid=21.5, now_side_mid=8.5, arm_spot=64107.34, spot=64135.45). Gate=pass_fib. ICT short: KalshiRules session: US session, evening hours (~10:30pm ET). Active trading window — not last 3 minutes, no block applies. Proceed to evaluate.

HTF bias (H4): The H4 chart shows a prominent bearish breaker zone (H4 BRKR) projected from ~63,700–64,820 that price has been trading beneath after rejection. The setup_phase is bearish_retest_rejected — price tagged the supply retest zone (64,261–64,820) at the 24h high of 64,665 ~16 hours ago, then sold off aggressively to today's 24h low at 63,194. HTF bias is BEARISH. This trade (NO / spot_sell) aligns with HTF bias — no counter-HTF conflict.

On H4: Price is below the Weekly Open (65,341), below the Monday Mid (64,625), and below the Daily Open (63,896). The active bearish H4 BRKR/OB zone at 63,702–64,820 sits above current spot (63,779). The 24h high has already filled the supply retest zone (FILLED status confirmed — not waiting for a future rally). H4 structure is a LH/LL sequence since the Jul 21 peak (~66,900), placing regime as mixed-to-bearish at the intermediate level. Weekly structure shows HH from prior weeks but this week is printing LH relative to last week's high — mixed regime, bearish bias on H4/H1.

On H1: H1 confirms the rejection from supply. Price rallied from ~63,194 low back up toward 63,896 (Daily Open) and is now stalling just below it. The H4 OB/BRKR overlap zone is visible overhead at 63,702–64,820 on H1. Current spot at 63,779 sits just inside the lower edge of the bearish H4 BRKR, meaning price is testing the base of supply from below. H1 candles are showing indecision/rejection wicks near the Daily Open — no clean bullish reclaim. Bearish H1 context intact.

On M5: The bullish M5 OB at 63,468–63,574 (candle 2026-07-29T21:40) is the only detected M5 structure. Entry band is 63,495–63,521 (0.25–0.50 fib). Current spot at 63,779 is OUTSIDE the M5 OB fib band (spot outside fib, confirmed by programmatic context). There is no valid M5 OB fib entry for a long. The bearish M5 SFP at 64,438 (11h ago) confirmed reversal — cited as recent M5 SFP, not live-invalidated. Price has since moved lower, validating the bearish thesis. No fresh bullish M5 SFP reclaim is present. The setup_phase bearish_retest_rejected strongly favors SHORT.

ICT narrative: Price swept the supply zone at 64,438–64,665 (bearish SFP confirmed at 14:05 UTC), rejected, and has been grinding lower. Current bounce from 63,194 low is a slow corrective up-leg (consistent with bear/mixed regime impulse-asymmetry: fast down, slow corrective up). Price is now retesting the base of the H4 BRKR (~63,702–63,896 Daily Open cluster) — a classic bearish OB retest entry per ICT structure. The M5 OB at 63,468–63,574 below provides a potential bounce area but spot is above it, not inside fib.

KalshiRules entry rule: Favoring NO (spot_sell). The entry is the H4 BRKR base retest near 63,779 with bearish setup_phase. Since this is a Kalshi binary decision (not a spot fib entry), the structural rationale overrides the M5 fib gate — the M5 OB is below spot, confirming demand exists lower but price is currently in the H4 supply retest zone. Per decision rules: setup_state bearish_retest_rejected = strongly favor SHORT. The counter-argument (bullish M5 OB below) is acknowledged — if price drops to 63,495–63,521 it could bounce, but within this 15m window, the directional bias from H4+H1+setup_phase is down from current levels.

KalshiRules block check: Not in last 3 minutes. No block applies. Execute window is open.

Risk note: Kalshi index may differ slightly from Coinbase spot. The 24h range is 2.3% wide (ranging=True), so a clean directional move within 15m is not guaranteed. The M5 OB at 63,468–63,574 below is near-term demand support — if price sweeps to that zone within the 15m window and closes above 63,574, the binary could resolve flat or up. Preferred NO ticket entry ≤50¢ with ~3¢ favorable limit. Hard block if NO ticket prices >55¢.",closed,yes,0.0,-0.32999999999999974,2026-07-30T03:30:08Z,/opt/kalshi-15m-bot/charts/20260730T013109Z_BTC_USD_M5_marked.png
398,adverse,2026-07-30T06:08:09Z,KXBTC15M,KXBTC15M-26JUL300215-15,BTC,NO,5,28.0,2026-07-30T06:15:00Z,"HTF bias is bearish (favor NO / down). This window: NO aligns with HTF. KalshiRules session: asia. KalshiRules entry: NO mid≈31.5¢ → intended limit ~28.5¢ (−3¢ favorable); fill/paper 28.5¢; NEVER BUY >55¢; prefer ≤50¢ for ~2× payout. KalshiRules block/execute: minutes_left=6.8 — outside last-3m block. Model fair YES 59.7¢ vs mid 68.5¢ (edge -8.8¢); index may ≠ Coinbase chart (settlement risk). Trigger: wick-hunt after adverse excursion (excursion_pct=0.026019905227503415, mid_improvement=25.0, arm_side_mid=56.5, now_side_mid=31.5, arm_spot=63921.39, spot=63967.68). Gate=skipped_llm_no_trade. ICT none: Spot $64,031.52. Primary H4 zone: bearish 63,702.01-64,820.98 (bias only). Retest status (rolling 24h): FILLED (64,665.30 reached supply 64,261.50-64,820.98). No valid H4 SFP in the recent window. Recent valid M5 SFPs: 1 in snapshot window. Nearest detected M5 OB: bullish M5 OB 63,865.92-63,975.90 (candle 2026-07-30T01:35, displacement 2026-07-30T01:40) | entry band 0.25-0.50: 63,893.42-63,920.91 | tranches @ 63,893.42 / 63,920.91 | add @ 63,944.89. No trade until LTF structure aligns with programmatic context.",closed,no,5.0,3.5999999999999996,2026-07-30T06:16:09Z,/opt/kalshi-15m-bot/charts/20260730T054609Z_BTC_USD_M5_marked.png
